Decision,Hand Strength,Pot,Already Bet,Call Difference,Players
0,408,2815,250,1350,3
1,6,300,200,-200,2
0,7,250,150,-50,2
1,112,250,100,0,4
3,112,1700,200,900,3
2,318,2600,1100,0,2
2,318,2600,1100,0,2
4,318,2600,1100,0,2
3,318,6100,1100,2400,2
0,5,300,150,-50,5
0,6,1075,200,500,3
1,13,250,100,0,3
0,13,1937,287,1113,2
1,13,250,100,0,4
0,12,250,100,0,6
0,8,250,100,0,3
0,7,250,100,0,5
3,12,372,200,-78,2
2,13,494,322,-200,2
2,13,494,322,-200,2
0,13,1244,322,428,2
0,402,250,100,0,3
0,9,250,100,0,5
1,13,250,100,0,6
0,11,475,150,75,3
0,7,250,100,0,4
0,12,250,100,0,6
0,8,250,100,0,3
3,13,500,100,150,6
0,13,2250,350,525,3
0,12,897,200,337,3
3,10,250,150,-50,2
2,11,300,200,-100,2
3,11,450,200,-50,2
2,114,600,350,-200,2
4,114,600,350,-200,2
0,11,250,100,0,4
0,8,250,100,0,6
0,408,450,150,50,3
0,404,250,100,0,4
0,12,250,100,0,6
3,8,375,200,-75,2
2,13,500,325,-200,2
3,13,460,150,60,3
2,13,730,310,-100,3
2,13,730,310,-100,3
2,13,730,310,-100,3
0,13,1202,310,162,2
0,12,500,100,150,5
0,12,250,100,0,6
0,405,500,150,100,3
0,11,450,100,100,5
1,13,350,100,0,6
1,13,1725,275,825,2
4,13,5175,1450,825,2
0,8,375,200,-75,2
0,10,250,100,0,3
0,4,250,100,0,5
3,13,375,200,-75,2
2,13,500,325,-200,2
0,13,750,325,-75,2
3,12,250,150,-50,2
1,405,250,100,0,3
2,110,600,225,0,2
3,222,950,225,125,2
0,222,2950,575,1075,2
0,12,500,100,150,6
0,4,375,200,-75,2
1,404,500,150,100,3
0,7,250,100,0,4
0,408,250,100,0,6
3,13,372,200,-78,2
2,102,494,322,-200,2
3,102,644,322,-172,2
2,102,794,472,-322,2
2,102,794,472,-322,2
3,102,1191,472,-75,2
3,11,300,200,-100,2
4,13,350,250,-150,2
2,13,450,250,-150,2
2,13,450,250,-150,2
0,6,250,100,0,4
1,409,250,100,0,6
3,13,375,200,-75,2
2,106,500,325,-200,2
4,106,500,325,-200,2
0,106,1125,325,300,2
1,12,250,100,0,3
4,124,600,225,0,2
4,124,1100,225,0,2
1,13,250,100,0,4
2,13,650,225,0,2
4,108,650,225,0,2
2,226,925,225,0,2
0,8,550,150,100,6
3,8,372,200,-78,2
2,116,494,322,-200,2
3,116,944,322,128,2
2,226,1394,772,-322,2
3,226,1954,772,-212,2
2,226,2514,1332,-772,2
0,226,5514,1332,1668,2
3,12,475,150,75,3
2,13,650,325,-100,2
0,6,250,100,0,3
0,12,250,100,0,5
3,11,372,200,-78,2
2,333,494,322,-200,2
3,333,644,322,-172,2
2,333,794,472,-322,2
4,333,794,472,-322,2
1,333,1738,472,472,2
3,333,14445,2854,6527,2
0,9,510,200,10,3
0,13,250,100,0,4
0,407,250,100,0,6
3,411,375,200,-75,2
2,242,500,325,-200,2
3,242,750,325,-75,2
2,242,1000,575,-325,2
4,242,1000,575,-325,2
3,112,475,100,125,4
1,628,1000,325,-25,2
0,11,250,100,0,4
1,13,250,100,0,5
2,13,650,200,0,2
3,13,875,200,25,2
2,13,1100,425,-200,2
0,8,250,100,0,6
0,9,700,150,75,4
0,12,500,100,150,5
0,10,250,100,0,6
3,4,360,200,-90,2
2,12,470,310,-200,2
2,120,470,310,-200,2
2,120,470,310,-200,2
3,13,475,100,125,4
0,13,1000,325,-25,2
1,12,250,100,0,4
2,124,600,225,0,2
4,124,600,225,0,2
2,124,850,225,0,2
0,9,250,100,0,6
0,3,700,150,75,4
0,404,250,100,0,4
0,9,250,100,0,6
0,8,1160,150,550,4
0,4,500,100,150,5
0,403,250,100,0,6
1,13,910,200,350,3
1,108,250,150,-50,2
2,108,650,300,-50,2
2,108,650,300,-50,2
0,13,450,100,100,4
1,406,250,100,0,4
3,406,1325,200,675,2
4,513,2000,875,0,2
4,13,2450,875,0,2
0,8,250,100,0,6
0,8,500,150,100,3
1,12,250,100,0,4
4,106,550,200,0,2
0,10,500,100,150,6
1,124,250,100,0,3
4,336,600,225,0,2
4,336,850,225,0,2
4,336,1350,225,0,2
0,11,300,150,-50,4
1,12,250,100,0,5
0,4,250,100,0,6
0,4,450,150,50,3
0,11,450,100,100,5
0,4,250,100,0,6
0,12,250,100,0,3
0,6,250,100,0,5
0,10,250,150,-50,2
0,11,450,100,100,5
0,13,250,100,0,6
3,11,372,200,-78,2
2,122,494,322,-200,2
1,122,644,322,-172,2
1,13,250,150,-50,2
4,248,650,300,-50,2
1,13,500,100,150,4
0,5,250,100,0,4
0,10,250,100,0,6
3,409,375,200,-75,2
2,116,500,325,-200,2
3,116,750,325,-75,2
2,116,1000,575,-325,2
4,116,1000,575,-325,2
0,6,450,100,100,4
0,9,250,100,0,5
0,11,450,150,50,3
0,11,250,100,0,4
0,13,250,100,0,6
0,10,450,150,50,3
0,9,250,100,0,4
0,11,250,100,0,6
3,11,250,150,-50,2
0,11,650,200,150,2
0,6,250,100,0,4
0,13,250,100,0,6
2,13,300,200,-200,2
4,110,300,200,-200,2
0,12,450,150,50,3
0,11,250,100,0,4
0,13,250,100,0,6
1,114,250,150,-50,2
2,114,550,250,-50,2
4,114,550,250,-50,2
4,216,750,250,-50,2
0,216,2550,250,1550,2
0,402,250,100,0,4
1,13,250,100,0,6
0,13,1250,250,500,2
0,7,500,150,100,3
1,11,250,100,0,4
0,5,250,100,0,5
3,13,372,200,-78,2
2,13,494,322,-200,2
3,13,744,322,-72,2
2,114,994,572,-322,2
0,114,1794,572,228,2
1,12,250,100,0,3
1,411,250,100,0,4
2,124,700,200,0,3
0,124,1000,200,100,2
1,13,250,100,0,5
4,333,724,287,0,2
4,333,1036,287,0,2
3,13,372,200,-78,2
2,13,494,322,-200,2
2,13,494,322,-200,2
0,13,1244,322,428,2
0,10,500,100,150,4
0,12,500,100,150,6
1,126,360,200,-90,2
3,126,3560,1090,1110,2
2,126,4760,2290,-90,2
1,126,5910,2290,-90,2
4,126,15060,5765,-90,2
3,13,300,200,-100,2
1,13,700,250,100,2
0,9,250,100,0,3
0,10,250,100,0,5
3,112,375,200,-75,2
2,112,500,325,-200,2
2,112,500,325,-200,2
0,112,875,325,50,2
0,9,250,100,0,3
0,9,250,100,0,5
1,13,250,100,0,6
0,8,500,150,100,3
1,120,250,100,0,4
4,120,775,225,0,3
2,120,1112,225,0,2
2,120,1112,225,0,2
1,13,550,150,100,6
2,13,1936,718,100,2
3,13,2936,718,282,2
2,124,3936,1718,-718,2
0,12,300,150,-50,6
0,403,475,150,75,3
1,410,250,100,0,3
3,410,1700,250,950,2
3,13,5100,1200,1250,2
4,13,7550,3650,-1200,2
1,12,500,100,150,5
4,250,1886,668,150,2
2,250,2332,668,150,2
2,250,2332,668,150,2
1,13,300,150,-50,5
2,13,750,275,-50,2
0,5,250,100,0,6
3,12,372,200,-78,2
2,112,494,322,-200,2
3,112,644,322,-172,2
2,112,794,472,-322,2
2,112,794,472,-322,2
0,9,1175,100,600,5
0,11,500,100,150,6
0,11,360,200,-90,2
0,7,500,100,150,4
0,13,500,100,150,6
1,12,250,100,0,6
3,410,450,200,0,2
4,114,650,400,-200,2
0,402,450,100,100,4
1,12,250,100,0,5
3,12,1300,200,650,2
0,108,2550,850,0,2
0,11,1225,200,650,3
0,402,500,100,150,4
0,11,500,100,150,6
0,8,1770,200,1000,4
0,116,1275,100,725,5
0,407,250,100,0,5
1,12,250,100,0,6
2,12,700,225,0,2
1,12,375,200,-75,2
2,12,2500,1200,-75,2
2,12,2500,1200,-75,2
0,12,3500,1200,-75,2
0,7,500,100,150,4
1,12,250,100,0,4
2,108,550,200,0,2
3,108,775,200,25,2
4,108,1000,425,-200,2
1,13,300,150,-50,5
3,5,570,200,-90,3
2,512,680,310,-200,3
2,104,680,310,-200,3
1,104,1020,310,30,2
2,226,2720,990,30,2
0,7,720,200,10,4
1,12,250,100,0,3
2,118,600,225,0,2
4,118,600,225,0,2
3,118,1950,225,1125,2
2,118,3075,1350,0,2
0,7,250,100,0,5
1,405,375,200,-75,2
0,5,250,150,-50,2
1,410,250,100,0,4
0,10,250,100,0,5
3,12,375,200,-75,2
2,124,500,325,-200,2
3,124,750,325,-75,2
2,124,1000,575,-325,2
3,124,1850,575,275,2
2,124,2700,1425,-575,2
3,124,4950,1425,825,2
0,5,500,150,50,4
0,11,250,100,0,5
3,12,372,200,-78,2
2,13,494,322,-200,2
2,13,494,322,-200,2
0,13,988,322,172,2
0,8,450,100,100,4
1,410,250,100,0,4
1,12,250,100,0,6
0,11,500,150,100,3
0,12,250,100,0,4
0,9,250,100,0,6
3,403,250,150,-50,2
4,122,300,200,-100,2
2,122,400,200,-100,2
0,122,700,200,100,2
0,10,250,100,0,4
1,118,250,100,0,6
2,118,550,200,0,2
3,118,800,200,50,2
2,118,1050,450,-200,2
0,11,425,250,-125,2
0,402,500,100,150,4
1,12,250,100,0,5
4,234,650,200,0,2
2,234,925,200,0,2
3,234,1750,200,625,2
2,246,2575,1025,-200,2
3,246,3625,1025,25,2
0,12,300,150,-50,6
0,8,460,150,60,3
3,112,450,100,100,4
4,112,650,300,-100,2
0,11,250,100,0,5
3,9,375,200,-75,2
2,114,500,325,-200,2
4,114,500,325,-200,2
0,408,670,150,60,4
1,13,250,100,0,3
0,11,250,100,0,4
0,9,250,100,0,6
0,8,450,150,50,3
0,9,250,100,0,4
0,11,250,100,0,6
0,10,460,150,60,3
1,13,250,100,0,4
1,13,250,100,0,5
0,9,250,100,0,6
0,403,500,150,100,3
1,13,250,100,0,3
1,13,250,100,0,5
1,12,250,100,0,6
3,411,375,200,-75,2
2,118,500,325,-200,2
2,118,500,325,-200,2
2,327,500,325,-200,2
0,10,550,200,50,3
1,110,250,100,0,3
2,110,650,250,0,2
2,212,650,250,0,2
3,212,1000,250,100,2
0,9,250,100,0,5
3,404,372,200,-78,2
2,108,494,322,-200,2
4,108,494,322,-200,2
2,108,988,322,-200,2
3,108,2470,322,1160,2
0,6,500,200,0,3
1,13,250,100,0,3
2,13,600,225,0,2
3,13,725,225,0,2
0,12,450,100,100,5
0,12,250,100,0,6
3,11,600,200,-75,3
2,11,725,325,-200,3
3,9,250,150,-50,2
0,9,650,200,150,2
1,12,250,100,0,3
4,124,550,200,0,2
4,124,775,200,0,2
1,11,250,100,0,4
0,12,500,100,150,6
1,13,250,100,0,6
3,7,375,200,-75,2
2,106,500,325,-200,2
3,106,750,325,-75,2
2,224,1000,575,-325,2
0,224,1750,575,175,2
1,108,250,150,-50,2
4,108,550,250,-50,2
2,108,750,250,-50,2
1,13,250,100,0,3
4,13,650,250,0,2
4,13,1750,250,0,2
2,102,4500,250,0,2
0,13,1350,150,700,6
0,12,250,100,0,6
1,13,250,150,-50,2
1,13,1100,250,400,2
4,124,4300,1525,400,2
2,124,6225,1525,400,2
4,124,6225,1525,400,2
0,5,300,150,-50,3
0,10,250,100,0,5
0,13,570,200,-90,3
3,114,475,100,125,4
3,114,1000,325,-25,2
2,114,1300,625,-325,2
2,220,1300,625,-325,2
1,13,300,150,-50,4
4,126,600,250,-50,2
1,12,250,100,0,5
1,13,250,100,0,6
4,13,650,250,0,2
0,11,360,200,-90,2
1,13,250,100,0,3
0,13,1550,225,850,2
1,122,250,100,0,5
2,122,600,225,0,2
3,122,750,225,0,2
2,122,900,375,-150,2
0,10,300,150,-50,6
0,5,450,150,50,3
0,404,250,100,0,4
0,10,250,100,0,6
3,12,372,200,-78,2
2,124,494,322,-200,2
3,124,644,322,-172,2
2,124,794,472,-322,2
2,124,794,472,-322,2
3,124,1191,472,-75,2
0,402,500,100,150,4
0,8,250,100,0,5
2,13,300,200,-200,2
3,106,400,200,-100,2
3,228,760,300,-40,2
2,228,1020,560,-300,2
0,11,1325,200,625,4
0,9,250,100,0,4
0,12,250,100,0,6
0,4,450,150,50,3
0,403,250,100,0,4
1,11,250,100,0,5
1,408,250,100,0,6
2,116,700,225,0,2
2,116,700,225,0,2
1,406,375,200,-75,2
0,406,3875,1200,1175,2
0,6,475,100,125,4
0,10,250,100,0,5
0,8,2400,200,1225,4
3,12,500,150,100,3
2,12,700,350,-100,2
2,13,700,350,-100,2
0,409,500,100,150,4
0,7,250,100,0,5
1,106,250,100,0,6
2,106,875,225,0,3
2,106,875,225,0,3
2,106,875,225,0,3
0,5,1160,150,550,4
0,3,250,100,0,4
0,5,250,100,0,6
1,11,250,150,-50,2
2,11,550,250,-50,2
4,11,550,250,-50,2
0,6,475,100,125,4
1,11,250,100,0,5
4,122,550,200,0,2
0,5,250,100,0,6
3,11,250,150,-50,2
4,13,300,200,-100,2
0,5,450,100,100,4
1,13,250,100,0,5
4,126,600,225,0,2
3,126,1425,225,600,2
4,126,2025,825,0,2
0,10,250,100,0,6
1,12,300,200,-200,2
4,12,650,375,-200,2
4,122,925,375,-200,2
2,228,1475,375,-200,2
1,13,250,100,0,3
0,13,1400,200,750,2
0,11,250,100,0,5
3,13,375,200,-75,2
2,126,500,325,-200,2
3,126,750,325,-75,2
2,126,1000,575,-325,2
2,126,1000,575,-325,2
0,4,500,200,0,3
0,13,500,100,150,5
1,13,250,100,0,5
4,126,800,200,0,3
2,126,1150,200,0,2
2,126,1150,200,0,2
3,126,2200,200,850,2
0,11,1222,200,650,3
0,12,250,100,0,3
3,13,450,100,100,5
4,248,850,300,-100,3
0,11,250,100,0,6
3,13,250,150,-50,2
4,110,300,200,-100,2
1,13,250,100,0,3
0,6,500,100,150,5
0,10,250,100,0,6
3,108,375,200,-75,2
2,108,500,325,-200,2
3,108,750,325,-75,2
2,108,1000,575,-325,2
2,108,1000,575,-325,2
1,11,250,100,0,3
3,11,1375,200,725,2
3,12,2915,925,0,2
0,12,5850,1740,380,2
1,126,250,100,0,4
1,126,1277,250,527,2
4,126,5260,1853,527,2
1,407,250,100,0,5
0,11,250,100,0,6
0,5,250,150,-50,2
0,3,450,100,100,5
0,9,250,100,0,6
0,402,250,150,-50,2
0,8,250,100,0,4
0,8,250,100,0,6
3,12,372,200,-78,2
2,13,494,322,-200,2
0,6,1225,150,600,4
0,6,250,100,0,4
1,126,250,100,0,6
2,9,300,200,-200,2
0,126,400,200,-100,2
0,13,650,100,100,5
1,409,250,100,0,4
3,409,1850,200,1000,3
0,5,250,100,0,5
2,10,300,200,-200,2
0,13,400,200,-100,2
0,12,250,100,0,3
0,13,250,100,0,5
1,409,400,200,-50,2
4,9,1800,825,-50,2
3,9,3538,825,913,2
0,9,12226,1788,5937,2
1,122,250,100,0,3
1,13,250,100,0,4
3,13,1400,200,750,2
1,122,2800,950,0,2
4,122,7050,2600,0,2
0,11,250,100,0,5
0,5,360,200,-90,2
0,8,475,100,125,4
0,12,250,100,0,5
0,403,570,200,-90,3
0,11,450,100,100,4
0,12,500,100,150,6
0,5,372,200,-78,2
1,12,250,150,-50,2
4,124,650,300,-50,2
4,124,900,300,-50,2
1,13,250,100,0,3
2,126,700,250,0,2
3,126,950,250,0,2
4,126,1200,500,-250,2
0,13,250,100,0,5
3,12,372,200,-78,2
2,120,494,322,-200,2
4,244,494,322,-200,2
2,244,617,322,-200,2
0,13,510,200,10,3
1,13,250,100,0,4
0,11,250,100,0,5
3,12,360,200,-90,2
2,124,470,310,-200,2
2,124,470,310,-200,2
3,124,585,310,-195,2
2,124,700,425,-310,2
3,124,1050,425,-75,2
3,13,500,200,0,3
2,13,650,350,-150,2
0,13,1000,350,0,2
3,106,500,100,150,4
2,106,900,350,-100,3
3,106,1150,350,-100,2
1,411,250,100,0,4
2,122,600,225,0,2
4,122,600,225,0,2
2,122,850,225,0,2
0,10,550,150,100,6
3,8,372,200,-78,2
2,11,494,322,-200,2
0,11,644,322,-172,2
0,12,500,100,150,4
1,12,250,100,0,5
0,12,1425,225,725,2
1,13,1075,200,500,3
0,13,13384,1909,7991,2
1,13,250,100,0,3
0,9,250,100,0,4
0,11,250,100,0,6
3,10,360,200,-90,2
2,104,470,310,-200,2
3,12,475,150,75,3
2,12,650,325,-100,2
3,12,800,325,-100,2
2,12,950,475,-250,2
1,12,1375,475,-50,2
0,9,250,100,0,3
0,404,250,100,0,5
1,6,300,200,-200,2
0,13,450,150,50,3
1,411,250,100,0,4
0,6,500,100,150,6
0,12,375,200,-75,2
1,13,450,100,100,4
0,13,2787,512,1213,2
0,12,250,100,0,5
0,11,450,150,50,3
3,106,450,100,100,4
1,13,250,100,0,4
0,13,500,100,150,6
0,11,975,200,400,3
0,8,500,100,150,4
0,13,250,100,0,5
0,10,372,200,-78,2
1,409,250,150,-50,2
4,13,550,250,-50,2
2,13,750,250,-50,2
0,4,250,100,0,3
1,120,250,100,0,4
2,120,550,200,0,2
4,244,550,200,0,2
0,6,250,100,0,6
3,5,360,200,-90,2
2,12,470,310,-200,2
2,12,470,310,-200,2
0,9,500,150,100,3
0,10,250,100,0,4
0,5,250,100,0,6
1,13,250,150,-50,2
4,13,550,250,-50,2
0,6,475,100,125,4
0,13,250,100,0,5
0,7,910,200,350,3
3,11,250,150,-50,2
4,122,300,200,-100,2
4,122,400,200,-100,2
0,13,500,100,150,5
0,8,250,100,0,6
3,13,250,150,-50,2
4,126,300,200,-100,2
0,12,475,100,125,4
0,5,250,100,0,5
0,7,1075,200,500,3
1,104,250,100,0,3
1,9,250,100,0,4
2,118,550,200,0,2
2,118,550,200,0,2
2,118,550,200,0,2
0,13,300,150,-50,5
1,13,250,100,0,6
3,9,372,200,-78,2
2,230,494,322,-200,2
2,240,494,322,-200,2
2,240,494,322,-200,2
0,10,250,100,0,3
3,13,350,100,0,5
2,116,500,200,-100,4
0,10,250,100,0,5
1,13,450,200,0,2
0,6,500,150,100,3
1,11,250,100,0,3
4,242,600,225,0,2
2,242,850,225,0,2
3,632,1350,225,275,2
0,9,250,100,0,5
0,7,250,100,0,4
1,12,250,100,0,5
2,112,550,200,0,2
2,112,550,200,0,2
4,236,550,200,0,2
3,13,375,200,-75,2
2,126,500,325,-200,2
3,126,750,325,-75,2
2,246,1000,575,-325,2
3,246,1750,575,175,2
2,246,2500,1325,-575,2
3,246,6250,1325,2425,2
0,13,720,200,10,4
0,10,250,100,0,4
0,409,250,100,0,6
0,6,460,150,60,3
1,11,250,100,0,3
0,7,250,100,0,4
1,13,250,100,0,6
1,13,1850,200,1000,3
3,13,14500,1650,8350,2
1,12,425,250,-125,2
4,12,2550,1250,-125,2
0,7,500,150,100,3
1,13,250,100,0,3
1,13,250,100,0,4
3,13,1350,200,700,2
3,126,2700,900,0,2
2,126,3350,1550,-650,2
3,246,4600,1550,-300,2
1,10,300,150,-50,5
0,10,1825,275,1025,2
1,13,372,200,-78,2
0,10,1350,150,725,4
1,9,250,100,0,3
4,12,600,225,0,2
0,8,250,100,0,5
0,3,372,200,-78,2
0,402,250,100,0,3
0,10,250,100,0,5
0,6,375,200,-75,2
0,10,1350,100,775,5
3,122,450,100,100,5
4,122,650,300,-100,2
3,122,1675,300,725,2
3,122,4650,1125,1025,2
3,122,13350,3275,3275,2
1,13,250,100,0,6
0,3,475,150,75,3
0,6,250,100,0,4
0,8,250,100,0,6
3,13,375,200,-75,2
2,13,500,325,-200,2
2,13,500,325,-200,2
0,12,670,150,60,4
0,409,450,100,100,5
0,6,250,100,0,6
3,11,450,150,50,3
2,122,600,300,-100,2
2,122,600,300,-100,2
4,122,600,300,-100,2
3,13,475,100,125,4
2,120,1000,325,-100,4
3,242,1450,325,125,4
3,242,3250,775,575,2
0,13,550,150,100,5
0,403,250,100,0,6
0,409,500,100,150,4
0,405,250,100,0,5
1,12,250,150,-50,2
0,11,250,100,0,3
1,108,250,100,0,4
2,224,724,287,0,2
0,12,500,100,150,6
3,13,375,200,-75,2
2,13,500,325,-200,2
2,13,500,325,-200,2
4,13,500,325,-200,2
1,13,300,200,-100,2
4,13,600,300,-100,2
2,13,1000,300,-100,2
0,13,1900,300,600,2
1,12,250,100,0,4
2,12,550,200,0,2
2,13,550,200,0,2
1,413,887,200,137,2
0,6,450,100,100,6
1,116,250,100,0,6
0,11,1275,100,725,5
1,13,250,100,0,5
2,114,550,200,0,2
2,114,550,200,0,2
0,226,1225,200,475,2
3,10,375,200,-75,2
2,11,500,325,-200,2
0,11,875,325,50,2
0,12,250,100,0,3
1,13,250,100,0,5
2,13,750,200,0,3
4,126,750,200,0,3
1,126,3550,200,1950,3
0,7,250,100,0,6
0,8,250,100,0,3
1,11,250,100,0,4
4,11,550,200,0,2
1,110,250,100,0,5
2,110,875,225,0,3
0,405,250,100,0,6
3,104,250,150,-50,2
2,104,300,200,-100,2
2,104,300,200,-100,2
0,104,450,200,-50,2
0,13,500,100,150,5
0,13,250,100,0,6
3,12,360,200,-90,2
2,124,470,310,-200,2
3,124,585,310,-195,2
2,124,700,425,-310,2
3,124,1200,425,75,2
2,336,1700,925,-425,2
0,3,450,100,100,4
1,10,250,100,0,4
1,12,250,100,0,6
2,12,600,200,0,2
0,12,1000,200,200,2
0,7,450,150,50,3
0,11,250,100,0,4
1,13,250,100,0,5
4,110,900,200,0,4
0,12,450,150,50,3
3,12,500,100,150,4
2,336,900,350,-100,3
3,336,1250,350,0,3
4,636,1600,700,-350,2
1,12,250,100,0,5
4,12,700,225,0,2
2,12,1000,225,0,2
0,12,1400,225,175,2
0,403,375,200,-75,2
0,12,250,100,0,3
0,9,250,100,0,5
1,12,250,100,0,6
3,410,450,150,50,3
2,126,600,300,-100,2
0,126,750,300,-100,2
0,11,250,100,0,4
1,12,250,100,0,5
4,104,550,200,0,2
0,9,1225,200,650,3
1,411,500,150,100,3
4,118,2250,900,100,2
1,11,250,100,0,4
0,11,1200,225,500,2
1,120,250,100,0,6
2,120,600,200,0,2
2,120,600,200,0,2
3,120,750,200,0,2
3,11,422,250,-128,2
2,12,544,372,-250,2
3,12,694,372,-222,2
2,12,844,522,-372,2
0,12,1724,522,358,2
1,409,475,150,75,3
0,11,450,100,100,4
1,126,250,100,0,4
1,126,1600,250,850,2
3,126,12850,1500,6150,2
0,11,250,100,0,6
0,13,450,150,50,3
0,9,450,100,100,4
0,13,250,100,0,5
3,11,250,150,-50,2
0,11,650,200,150,2
0,8,475,100,125,5
0,6,250,100,0,6
3,13,450,200,0,2
2,13,650,400,-200,2
1,13,250,150,-50,2
2,114,550,250,-50,2
4,114,550,250,-50,2
0,8,475,100,125,4
1,12,250,100,0,5
0,4,250,100,0,6
0,7,475,150,75,3
1,11,250,100,0,4
0,11,1275,250,525,2
0,8,250,100,0,6
1,6,250,150,-50,2
2,108,700,325,-50,2
3,108,975,325,-50,2
2,312,1250,600,-325,2
3,312,1800,600,-50,2
2,312,2350,1150,-600,2
0,10,500,150,50,4
0,13,250,100,0,5
0,11,550,200,-100,3
3,12,475,150,75,3
2,246,775,325,-100,3
2,246,775,325,-100,3
3,246,1175,325,75,3
2,246,1575,725,-325,2
1,246,3725,725,1425,2
0,13,250,100,0,4
1,13,250,100,0,5
0,4,250,100,0,6
3,408,450,200,0,2
4,230,650,400,-200,2
2,230,950,400,-200,2
3,230,2550,400,1200,2
1,11,250,100,0,3
1,11,1550,250,800,2
0,11,13600,1250,8750,2
0,5,250,100,0,5
3,13,450,200,0,2
4,118,650,400,-200,2
0,13,475,150,75,3
0,9,250,100,0,4
1,410,250,100,0,5
2,13,750,200,0,3
4,13,750,200,0,3
4,513,1075,200,0,2
3,404,500,200,-100,3
2,12,600,300,-200,3
2,12,600,300,-200,3
0,12,1750,300,650,3
0,7,250,100,0,3
1,122,475,100,125,5
0,8,250,100,0,6
1,120,375,200,-75,2
0,6,475,100,125,4
0,7,250,100,0,5
0,11,975,200,400,3
0,10,700,100,125,5
3,13,475,100,125,5
2,13,700,325,-100,2
0,12,250,100,0,5
0,409,1150,150,550,4
0,405,250,100,0,4
1,12,250,100,0,6
4,13,550,200,0,2
0,8,400,200,-50,2
3,6,250,150,-50,2
3,6,650,200,150,2
2,13,900,450,-100,2
3,120,475,100,125,4
2,120,700,325,-100,2
2,246,700,325,-100,2
2,246,700,325,-100,2
0,7,525,150,75,5
0,13,250,100,0,6
3,13,400,200,-50,2
2,13,550,350,-200,2
4,13,550,350,-200,2
0,8,450,100,100,4
1,124,250,100,0,4
1,124,1550,200,900,2
3,124,13800,1350,8650,2
1,12,300,150,-50,5
1,12,250,100,0,6
3,404,400,200,-50,2
2,108,550,350,-200,2
3,108,825,350,-75,2
2,108,1100,625,-350,2
3,108,2200,625,475,2
2,108,3300,1725,-625,2
0,10,525,200,25,3
1,9,250,100,0,3
2,124,650,250,0,2
4,124,650,250,0,2
4,232,925,250,0,2
0,9,250,100,0,5
3,13,400,200,-50,2
2,104,550,350,-200,2
1,104,825,350,-75,2
0,12,475,150,75,3
3,112,475,100,125,4
4,318,825,325,-100,3
1,13,250,100,0,5
3,13,1195,225,495,2
2,13,1690,720,0,2
2,13,1690,720,0,2
3,13,2590,720,180,2
2,13,3490,1620,-720,2
0,13,5590,1620,480,2
3,10,550,200,100,2
2,13,850,500,-200,2
4,502,850,500,-200,2
1,118,475,150,75,3
2,327,1662,631,75,2
2,327,1662,631,75,2
2,327,1662,631,75,2
3,327,2796,631,503,2
0,7,300,150,-50,3
0,13,250,100,0,5
1,13,400,200,-50,2
0,4,465,150,65,3
1,411,250,100,0,3
0,408,250,100,0,4
1,124,250,100,0,5
1,124,1275,225,575,2
4,124,4825,1600,575,2
1,12,400,200,-50,2
0,12,4175,1300,1225,2
3,114,650,150,50,4
2,236,900,300,-100,4
2,236,900,300,-100,4
0,6,250,100,0,3
1,12,250,100,0,5
0,12,1650,225,725,3
3,11,350,200,-100,2
2,11,450,300,-200,2
0,11,585,300,-165,2
0,6,475,100,125,4
1,11,250,100,0,4
0,9,250,100,0,6
3,410,400,200,-50,2
2,13,550,350,-200,2
3,13,825,350,-75,2
2,120,1100,625,-350,2
0,6,475,150,75,3
1,13,250,100,0,3
1,410,250,100,0,4
4,120,550,200,0,2
2,120,775,200,0,2
3,120,1219,200,244,2
0,7,250,100,0,6
3,12,460,150,60,3
2,13,620,310,-100,2
0,13,845,310,-85,2
0,8,475,100,125,5
0,10,250,100,0,6
3,13,475,150,75,3
2,13,650,325,-100,2
2,118,650,325,-100,2
3,118,1062,325,87,2
2,118,1474,737,-325,2
0,6,300,150,-50,3
1,12,250,100,0,5
0,405,250,100,0,6
3,404,450,200,0,2
2,9,650,400,-200,2
4,12,650,400,-200,2
4,124,800,400,-200,2
1,126,525,200,25,3
0,10,250,100,0,4
0,9,250,100,0,6
3,12,400,200,-50,2
2,12,550,350,-200,2
0,406,475,150,75,3
1,13,250,100,0,3
0,11,475,100,125,5
0,406,250,100,0,6
3,11,350,200,-100,2
2,11,450,300,-200,2
1,11,675,300,-75,2
0,9,475,100,125,5
0,12,250,100,0,6
3,3,520,200,-90,3
2,13,630,310,-200,3
1,13,1180,310,-35,3
0,9,475,100,125,4
0,409,475,100,125,6
0,10,400,200,-50,2
1,13,250,150,-50,2
0,8,475,100,125,5
0,6,250,100,0,6
3,7,450,200,0,2
3,108,1100,400,50,2
2,108,1550,850,-400,2
2,108,1550,850,-400,2
0,7,475,100,125,4
0,9,250,100,0,5
0,8,550,200,100,2
1,13,250,100,0,3
0,11,250,100,0,4
0,9,250,100,0,6
3,13,460,100,110,4
0,13,940,310,-40,2
0,11,475,100,125,6
0,407,375,200,-75,2
3,13,475,150,75,3
2,339,650,325,-100,2
1,339,850,325,-100,2
1,13,475,100,125,4
1,13,475,100,125,5
2,13,2500,625,125,3
1,13,250,100,0,5
4,13,600,225,0,2
4,13,850,225,0,2
4,13,2850,225,0,2
0,11,250,100,0,6
0,8,1110,100,550,5
3,12,475,100,125,5
4,104,700,325,-100,2
2,104,1000,325,-100,2
